date,title,result,odds,date_bet,identifier
2017-06-05T10:01:02.604452,"58,495 procent 2017",-,1.85,20.10. 10:00,60000
2017-06-05T10:01:02.604452,"58,495 procent 2017",+,1.85,20.10. 10:00,60000
2017-06-05T22:01:03.375331,"58,495 procent 2017",-,1.85,20.10. 10:00,60000
2017-06-05T22:01:03.375331,"58,495 procent 2017",+,1.85,20.10. 10:00,60000
2017-06-06T10:01:02.247582,"58,495 procent 2017",-,1.85,20.10. 10:00,60000
2017-06-06T10:01:02.247582,"58,495 procent 2017",+,1.85,20.10. 10:00,60000
2017-06-06T22:01:03.312405,"58,495 procent 2017",-,1.85,20.10. 10:00,60000
2017-06-06T22:01:03.312405,"58,495 procent 2017",+,1.85,20.10. 10:00,60000
2017-06-07T10:01:02.606090,"58,495 procent 2017",-,1.85,20.10. 10:00,60000
2017-06-07T10:01:02.606090,"58,495 procent 2017",+,1.85,20.10. 10:00,60000
2017-06-07T22:01:02.689353,"58,495 procent 2017",-,1.85,20.10. 10:00,60000
2017-06-07T22:01:02.689353,"58,495 procent 2017",+,1.85,20.10. 10:00,60000
2017-06-08T10:01:02.780306,"58,495 procent 2017",-,1.85,20.10. 10:00,60000
2017-06-08T10:01:02.780306,"58,495 procent 2017",+,1.85,20.10. 10:00,60000
2017-06-08T22:01:02.896247,"58,495 procent 2017",-,1.85,20.10. 10:00,60000
2017-06-08T22:01:02.896247,"58,495 procent 2017",+,1.85,20.10. 10:00,60000
2017-06-09T10:01:03.412643,"58,495 procent 2017",-,1.85,20.10. 10:00,60000
2017-06-09T10:01:03.412643,"58,495 procent 2017",+,1.85,20.10. 10:00,60000
2017-06-09T22:01:02.726237,"58,495 procent 2017",-,1.85,20.10. 10:00,60000
2017-06-09T22:01:02.726237,"58,495 procent 2017",+,1.85,20.10. 10:00,60000
2017-06-10T10:01:02.778645,"58,495 procent 2017",-,1.85,20.10. 10:00,60000
2017-06-10T10:01:02.778645,"58,495 procent 2017",+,1.85,20.10. 10:00,60000
2017-06-10T22:01:03.214805,"58,495 procent 2017",-,1.85,20.10. 10:00,60000
2017-06-10T22:01:03.214805,"58,495 procent 2017",+,1.85,20.10. 10:00,60000
2017-06-11T10:01:02.736426,"58,495 procent 2017",-,1.85,20.10. 10:00,60000
2017-06-11T10:01:02.736426,"58,495 procent 2017",+,1.85,20.10. 10:00,60000
2017-06-11T22:01:02.964930,"58,495 procent 2017",-,1.85,20.10. 10:00,60000
2017-06-11T22:01:02.964930,"58,495 procent 2017",+,1.85,20.10. 10:00,60000
