date,market_title,title,identifier,odd_name,value
2021-10-11T16:29:32.129952,Vítěz,ODS - bude součástí první vlády (vládní koalice) s důvěrou po volbách do PS 2021,6783,Vítěz,1.01
2021-10-11T16:29:32.129952,Vítěz,KDU-ČSL - bude součástí první vlády (vládní koalice) s důvěrou po volbách do PS 2021,6784,Vítěz,1.02
2021-10-11T16:29:32.129952,Vítěz,TOP 09 - bude součástí první vlády (vládní koalice) s důvěrou po volbách do PS 2021,6785,Vítěz,1.03
2021-10-11T16:29:32.129952,Vítěz,STAN - bude součástí první vlády (vládní koalice) s důvěrou po volbách do PS 2021,6787,Vítěz,1.04
2021-10-11T16:29:32.129952,Vítěz,Piráti - bude součástí první vlády (vládní koalice) s důvěrou po volbách do PS 2021,6788,Vítěz,1.06
2021-10-11T16:29:32.129952,Vítěz,Andrej Babiš - bude prezidentem pověřen jako první sestavením vlády,6765,Vítěz,1.55
2021-10-11T16:29:32.129952,Vítěz,Petr Fiala - bude prezidentem pověřen jako první sestavením vlády,6764,Vítěz,2.2
2021-10-11T16:29:32.129952,Vítěz,ANO 2011 - bude součástí první vlády (vládní koalice) s důvěrou po volbách do PS 2021,6786,Vítěz,14.0
2021-10-11T16:29:32.129952,Vítěz,Marian Jurečka - bude prezidentem pověřen jako první sestavením vlády,6766,Vítěz,15.0
2021-10-11T16:29:32.129952,Vítěz,Markéta Pekarová Adamová - bude prezidentem pověřena jako první sestavením vlády,6767,Vítěz,50.0
2021-10-11T16:29:32.129952,Vítěz,Vít Rakušan - bude prezidentem pověřen jako první sestavením vlády,6768,Vítěz,70.0
2021-10-11T16:29:32.129952,Vítěz,SPD - bude součástí první vlády (vládní koalice) s důvěrou po volbách do PS 2021,6789,Vítěz,200.0
2021-10-11T16:29:32.129952,Vítěz,Ivan Bartoš - bude prezidentem pověřen jako první sestavením vlády,6769,Vítěz,3000.0
2021-10-11T16:29:32.129952,Vítěz,Tomio Okamura - bude prezidentem pověřen jako první sestavením vlády,6780,Vítěz,3000.0
2021-10-12T04:25:11.707768,Vítěz,ODS - bude součástí první vlády (vládní koalice) s důvěrou po volbách do PS 2021,6783,Vítěz,1.01
2021-10-12T04:25:11.707768,Vítěz,KDU-ČSL - bude součástí první vlády (vládní koalice) s důvěrou po volbách do PS 2021,6784,Vítěz,1.02
2021-10-12T04:25:11.707768,Vítěz,TOP 09 - bude součástí první vlády (vládní koalice) s důvěrou po volbách do PS 2021,6785,Vítěz,1.03
2021-10-12T04:25:11.707768,Vítěz,STAN - bude součástí první vlády (vládní koalice) s důvěrou po volbách do PS 2021,6787,Vítěz,1.04
2021-10-12T04:25:11.707768,Vítěz,Piráti - bude součástí první vlády (vládní koalice) s důvěrou po volbách do PS 2021,6788,Vítěz,1.06
2021-10-12T04:25:11.707768,Vítěz,Andrej Babiš - bude prezidentem pověřen jako první sestavením vlády,6765,Vítěz,1.55
2021-10-12T04:25:11.707768,Vítěz,Petr Fiala - bude prezidentem pověřen jako první sestavením vlády,6764,Vítěz,2.2
2021-10-12T04:25:11.707768,Vítěz,ANO 2011 - bude součástí první vlády (vládní koalice) s důvěrou po volbách do PS 2021,6786,Vítěz,14.0
2021-10-12T04:25:11.707768,Vítěz,Marian Jurečka - bude prezidentem pověřen jako první sestavením vlády,6766,Vítěz,15.0
2021-10-12T04:25:11.707768,Vítěz,Markéta Pekarová Adamová - bude prezidentem pověřena jako první sestavením vlády,6767,Vítěz,50.0
2021-10-12T04:25:11.707768,Vítěz,Vít Rakušan - bude prezidentem pověřen jako první sestavením vlády,6768,Vítěz,55.0
2021-10-12T04:25:11.707768,Vítěz,SPD - bude součástí první vlády (vládní koalice) s důvěrou po volbách do PS 2021,6789,Vítěz,200.0
2021-10-12T04:25:11.707768,Vítěz,Ivan Bartoš - bude prezidentem pověřen jako první sestavením vlády,6769,Vítěz,3000.0
