date,event_info_number,event_name,event_link,odds,datum,odds2
2024-09-12 12:11:18.258524,8841,Bárta Miroslav prof. Mgr. Dr.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/barta-miroslav-prof-mgr-dr--MCZ135707958,1.9,20.09. 14:00,-1.0
2024-09-12 12:11:18.258524,8844,Hilšer Marek MUDr. Bc. Ph.D.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/hilser-marek-mudr-bc-ph-d--MCZ135707959,1.9,20.09. 14:00,-1.0
2024-09-12 12:11:18.258524,8847,Kislingerová Eva prof. Ing. CSc.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/kislingerova-eva-prof-ing-csc--MCZ135707962,5.0,20.09. 14:00,-1.0
2024-09-12 12:11:18.258524,8853,"Zažímalová Eva prof. RNDr. CSc., dr. h. c.",/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/zazimalova-eva-prof-rndr-csc-dr-h-c--MCZ135707969,7.0,20.09. 14:00,-1.0
2024-09-12 12:11:18.258524,8852,Poul Bronislav,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/poul-bronislav-MCZ135707964,50.0,20.09. 14:00,-1.0
2024-09-12 20:07:30.751272,8841,Bárta Miroslav prof. Mgr. Dr.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/barta-miroslav-prof-mgr-dr--MCZ135707958,1.9,20.09. 14:00,-1.0
2024-09-12 20:07:30.751272,8844,Hilšer Marek MUDr. Bc. Ph.D.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/hilser-marek-mudr-bc-ph-d--MCZ135707959,1.9,20.09. 14:00,-1.0
2024-09-12 20:07:30.751272,8847,Kislingerová Eva prof. Ing. CSc.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/kislingerova-eva-prof-ing-csc--MCZ135707962,5.0,20.09. 14:00,-1.0
2024-09-12 20:07:30.751272,8853,"Zažímalová Eva prof. RNDr. CSc., dr. h. c.",/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/zazimalova-eva-prof-rndr-csc-dr-h-c--MCZ135707969,7.0,20.09. 14:00,-1.0
2024-09-12 20:07:30.751272,8852,Poul Bronislav,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/poul-bronislav-MCZ135707964,50.0,20.09. 14:00,-1.0
2024-09-13 04:08:26.355157,8841,Bárta Miroslav prof. Mgr. Dr.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/barta-miroslav-prof-mgr-dr--MCZ135707958,1.9,20.09. 14:00,-1.0
2024-09-13 04:08:26.355157,8844,Hilšer Marek MUDr. Bc. Ph.D.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/hilser-marek-mudr-bc-ph-d--MCZ135707959,1.9,20.09. 14:00,-1.0
2024-09-13 04:08:26.355157,8847,Kislingerová Eva prof. Ing. CSc.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/kislingerova-eva-prof-ing-csc--MCZ135707962,5.0,20.09. 14:00,-1.0
2024-09-13 04:08:26.355157,8853,"Zažímalová Eva prof. RNDr. CSc., dr. h. c.",/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/zazimalova-eva-prof-rndr-csc-dr-h-c--MCZ135707969,7.0,20.09. 14:00,-1.0
2024-09-13 04:08:26.355157,8852,Poul Bronislav,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/poul-bronislav-MCZ135707964,50.0,20.09. 14:00,-1.0
2024-09-13 12:10:40.204463,8841,Bárta Miroslav prof. Mgr. Dr.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/barta-miroslav-prof-mgr-dr--MCZ135707958,1.9,20.09. 14:00,-1.0
2024-09-13 12:10:40.204463,8844,Hilšer Marek MUDr. Bc. Ph.D.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/hilser-marek-mudr-bc-ph-d--MCZ135707959,1.9,20.09. 14:00,-1.0
2024-09-13 12:10:40.204463,8847,Kislingerová Eva prof. Ing. CSc.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/kislingerova-eva-prof-ing-csc--MCZ135707962,5.0,20.09. 14:00,-1.0
2024-09-13 12:10:40.204463,8853,"Zažímalová Eva prof. RNDr. CSc., dr. h. c.",/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/zazimalova-eva-prof-rndr-csc-dr-h-c--MCZ135707969,7.0,20.09. 14:00,-1.0
2024-09-13 12:10:40.204463,8852,Poul Bronislav,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/poul-bronislav-MCZ135707964,50.0,20.09. 14:00,-1.0
2024-09-13 20:07:22.238738,8841,Bárta Miroslav prof. Mgr. Dr.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/barta-miroslav-prof-mgr-dr--MCZ135707958,1.85,20.09. 14:00,-1.0
2024-09-13 20:07:22.238738,8844,Hilšer Marek MUDr. Bc. Ph.D.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/hilser-marek-mudr-bc-ph-d--MCZ135707959,2.0,20.09. 14:00,-1.0
2024-09-13 20:07:22.238738,8847,Kislingerová Eva prof. Ing. CSc.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/kislingerova-eva-prof-ing-csc--MCZ135707962,5.0,20.09. 14:00,-1.0
2024-09-13 20:07:22.238738,8853,"Zažímalová Eva prof. RNDr. CSc., dr. h. c.",/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/zazimalova-eva-prof-rndr-csc-dr-h-c--MCZ135707969,7.0,20.09. 14:00,-1.0
2024-09-13 20:07:22.238738,8852,Poul Bronislav,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/poul-bronislav-MCZ135707964,50.0,20.09. 14:00,-1.0
2024-09-14 04:08:07.118152,8841,Bárta Miroslav prof. Mgr. Dr.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/barta-miroslav-prof-mgr-dr--MCZ135707958,1.85,20.09. 14:00,-1.0
2024-09-14 04:08:07.118152,8844,Hilšer Marek MUDr. Bc. Ph.D.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/hilser-marek-mudr-bc-ph-d--MCZ135707959,2.0,20.09. 14:00,-1.0
2024-09-14 04:08:07.118152,8847,Kislingerová Eva prof. Ing. CSc.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/kislingerova-eva-prof-ing-csc--MCZ135707962,5.0,20.09. 14:00,-1.0
2024-09-14 04:08:07.118152,8853,"Zažímalová Eva prof. RNDr. CSc., dr. h. c.",/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/zazimalova-eva-prof-rndr-csc-dr-h-c--MCZ135707969,7.0,20.09. 14:00,-1.0
2024-09-14 04:08:07.118152,8852,Poul Bronislav,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/poul-bronislav-MCZ135707964,50.0,20.09. 14:00,-1.0
2024-09-14 12:09:43.445275,8841,Bárta Miroslav prof. Mgr. Dr.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/barta-miroslav-prof-mgr-dr--MCZ135707958,1.85,20.09. 14:00,-1.0
2024-09-14 12:09:43.445275,8844,Hilšer Marek MUDr. Bc. Ph.D.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/hilser-marek-mudr-bc-ph-d--MCZ135707959,2.0,20.09. 14:00,-1.0
2024-09-14 12:09:43.445275,8847,Kislingerová Eva prof. Ing. CSc.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/kislingerova-eva-prof-ing-csc--MCZ135707962,5.0,20.09. 14:00,-1.0
2024-09-14 12:09:43.445275,8853,"Zažímalová Eva prof. RNDr. CSc., dr. h. c.",/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/zazimalova-eva-prof-rndr-csc-dr-h-c--MCZ135707969,7.0,20.09. 14:00,-1.0
2024-09-14 12:09:43.445275,8852,Poul Bronislav,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/poul-bronislav-MCZ135707964,50.0,20.09. 14:00,-1.0
2024-09-14 20:07:08.268181,8841,Bárta Miroslav prof. Mgr. Dr.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/barta-miroslav-prof-mgr-dr--MCZ135707958,1.85,20.09. 14:00,-1.0
2024-09-14 20:07:08.268181,8844,Hilšer Marek MUDr. Bc. Ph.D.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/hilser-marek-mudr-bc-ph-d--MCZ135707959,2.0,20.09. 14:00,-1.0
2024-09-14 20:07:08.268181,8847,Kislingerová Eva prof. Ing. CSc.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/kislingerova-eva-prof-ing-csc--MCZ135707962,5.0,20.09. 14:00,-1.0
2024-09-14 20:07:08.268181,8853,"Zažímalová Eva prof. RNDr. CSc., dr. h. c.",/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/zazimalova-eva-prof-rndr-csc-dr-h-c--MCZ135707969,7.0,20.09. 14:00,-1.0
2024-09-14 20:07:08.268181,8852,Poul Bronislav,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/poul-bronislav-MCZ135707964,50.0,20.09. 14:00,-1.0
2024-09-15 04:08:06.458014,8841,Bárta Miroslav prof. Mgr. Dr.,/sazeni/politika/volby-do-senatu-pcr-2024-obvod-c-26-praha-2-celkove/barta-miroslav-prof-mgr-dr--MCZ135707958,1.85,20.09. 14:00,-1.0
