date,event_info_number,event_name,event_link,odds,datum,odds1,odds2
2025-09-22 02:25:34.505135,15530,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/ano-2011-MCZ192193479,,04.10. 14:00,1.04,6.69
2025-09-22 02:25:34.505135,15531,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/spolu-MCZ192193480,,04.10. 14:00,7.0,1.03
2025-09-22 02:25:34.505135,15532,STAN,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/stan-MCZ192193484,,04.10. 14:00,30.0,-1.0
2025-09-22 02:25:34.505135,15538,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/pirati-MCZ192193487,,04.10. 14:00,50.0,-1.0
2025-09-22 02:25:34.505135,15539,SPD,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/spd-MCZ192193625,,04.10. 14:00,50.0,-1.0
2025-09-22 02:25:34.505135,15541,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/stacilo--MCZ192193652,,04.10. 14:00,100.0,-1.0
2025-09-22 02:25:34.505135,15543,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/motoriste-sobe-MCZ192193654,,04.10. 14:00,150.0,-1.0
2025-09-22 02:25:34.505135,15546,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/prisaha-MCZ192193656,,04.10. 14:00,500.0,-1.0
2025-09-22 01:14:21.275997,15530,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/ano-2011-MCZ192193479,,04.10. 14:00,1.04,6.69
2025-09-22 01:14:21.275997,15531,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/spolu-MCZ192193480,,04.10. 14:00,7.0,1.03
2025-09-22 01:14:21.275997,15532,STAN,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/stan-MCZ192193484,,04.10. 14:00,30.0,-1.0
2025-09-22 01:14:21.275997,15538,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/pirati-MCZ192193487,,04.10. 14:00,50.0,-1.0
2025-09-22 01:14:21.275997,15539,SPD,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/spd-MCZ192193625,,04.10. 14:00,50.0,-1.0
2025-09-22 01:14:21.275997,15541,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/stacilo--MCZ192193652,,04.10. 14:00,100.0,-1.0
2025-09-22 01:14:21.275997,15543,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/motoriste-sobe-MCZ192193654,,04.10. 14:00,150.0,-1.0
2025-09-22 01:14:21.275997,15546,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/prisaha-MCZ192193656,,04.10. 14:00,500.0,-1.0
2025-09-22 04:09:12.453085,15530,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/ano-2011-MCZ192193479,,04.10. 14:00,1.04,6.69
2025-09-22 04:09:12.453085,15531,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/spolu-MCZ192193480,,04.10. 14:00,7.0,1.03
2025-09-22 04:09:12.453085,15532,STAN,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/stan-MCZ192193484,,04.10. 14:00,30.0,-1.0
2025-09-22 04:09:12.453085,15538,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/pirati-MCZ192193487,,04.10. 14:00,50.0,-1.0
2025-09-22 04:09:12.453085,15539,SPD,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/spd-MCZ192193625,,04.10. 14:00,50.0,-1.0
2025-09-22 04:09:12.453085,15541,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/stacilo--MCZ192193652,,04.10. 14:00,100.0,-1.0
2025-09-22 04:09:12.453085,15543,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/motoriste-sobe-MCZ192193654,,04.10. 14:00,150.0,-1.0
2025-09-22 04:09:12.453085,15546,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/prisaha-MCZ192193656,,04.10. 14:00,500.0,-1.0
2025-09-22 12:12:47.158396,15530,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/ano-2011-MCZ192193479,,04.10. 14:00,1.04,6.69
2025-09-22 12:12:47.158396,15531,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/spolu-MCZ192193480,,04.10. 14:00,7.0,1.03
2025-09-22 12:12:47.158396,15532,STAN,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/stan-MCZ192193484,,04.10. 14:00,30.0,-1.0
2025-09-22 12:12:47.158396,15538,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/pirati-MCZ192193487,,04.10. 14:00,50.0,-1.0
2025-09-22 12:12:47.158396,15539,SPD,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/spd-MCZ192193625,,04.10. 14:00,50.0,-1.0
2025-09-22 12:12:47.158396,15541,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/stacilo--MCZ192193652,,04.10. 14:00,100.0,-1.0
2025-09-22 12:12:47.158396,15543,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/motoriste-sobe-MCZ192193654,,04.10. 14:00,150.0,-1.0
2025-09-22 12:12:47.158396,15546,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/prisaha-MCZ192193656,,04.10. 14:00,500.0,-1.0
2025-09-22 20:08:46.365325,15530,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/ano-2011-MCZ192193479,,04.10. 14:00,1.04,6.69
2025-09-22 20:08:46.365325,15531,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/spolu-MCZ192193480,,04.10. 14:00,7.0,1.03
2025-09-22 20:08:46.365325,15532,STAN,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/stan-MCZ192193484,,04.10. 14:00,30.0,-1.0
2025-09-22 20:08:46.365325,15538,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/pirati-MCZ192193487,,04.10. 14:00,50.0,-1.0
2025-09-22 20:08:46.365325,15539,SPD,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/spd-MCZ192193625,,04.10. 14:00,50.0,-1.0
2025-09-22 20:08:46.365325,15541,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/stacilo--MCZ192193652,,04.10. 14:00,100.0,-1.0
2025-09-22 20:08:46.365325,15543,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/motoriste-sobe-MCZ192193654,,04.10. 14:00,150.0,-1.0
2025-09-22 20:08:46.365325,15546,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/prisaha-MCZ192193656,,04.10. 14:00,500.0,-1.0
2025-09-23 04:08:42.593229,15530,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/ano-2011-MCZ192193479,,04.10. 14:00,1.04,6.69
2025-09-23 04:08:42.593229,15531,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/spolu-MCZ192193480,,04.10. 14:00,7.0,1.03
2025-09-23 04:08:42.593229,15532,STAN,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/stan-MCZ192193484,,04.10. 14:00,30.0,-1.0
2025-09-23 04:08:42.593229,15538,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/pirati-MCZ192193487,,04.10. 14:00,50.0,-1.0
2025-09-23 04:08:42.593229,15539,SPD,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/spd-MCZ192193625,,04.10. 14:00,50.0,-1.0
2025-09-23 04:08:42.593229,15541,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/stacilo--MCZ192193652,,04.10. 14:00,100.0,-1.0
2025-09-23 04:08:42.593229,15543,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/motoriste-sobe-MCZ192193654,,04.10. 14:00,150.0,-1.0
2025-09-23 04:08:42.593229,15546,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/prisaha-MCZ192193656,,04.10. 14:00,500.0,-1.0
2025-09-23 12:12:23.125450,15530,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/ano-2011-MCZ192193479,,04.10. 14:00,1.04,6.69
2025-09-23 12:12:23.125450,15531,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/spolu-MCZ192193480,,04.10. 14:00,7.0,1.03
2025-09-23 12:12:23.125450,15532,STAN,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/stan-MCZ192193484,,04.10. 14:00,30.0,-1.0
2025-09-23 12:12:23.125450,15538,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/pirati-MCZ192193487,,04.10. 14:00,50.0,-1.0
2025-09-23 12:12:23.125450,15539,SPD,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/spd-MCZ192193625,,04.10. 14:00,50.0,-1.0
2025-09-23 12:12:23.125450,15541,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/stacilo--MCZ192193652,,04.10. 14:00,100.0,-1.0
2025-09-23 12:12:23.125450,15543,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/motoriste-sobe-MCZ192193654,,04.10. 14:00,150.0,-1.0
2025-09-23 12:12:23.125450,15546,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/prisaha-MCZ192193656,,04.10. 14:00,500.0,-1.0
2025-09-23 20:07:53.677183,15530,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/ano-2011-MCZ192193479,,04.10. 14:00,1.04,6.69
2025-09-23 20:07:53.677183,15531,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/spolu-MCZ192193480,,04.10. 14:00,7.0,1.03
2025-09-23 20:07:53.677183,15532,STAN,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/stan-MCZ192193484,,04.10. 14:00,30.0,-1.0
2025-09-23 20:07:53.677183,15538,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/pirati-MCZ192193487,,04.10. 14:00,50.0,-1.0
2025-09-23 20:07:53.677183,15539,SPD,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/spd-MCZ192193625,,04.10. 14:00,50.0,-1.0
2025-09-23 20:07:53.677183,15541,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/stacilo--MCZ192193652,,04.10. 14:00,100.0,-1.0
2025-09-23 20:07:53.677183,15543,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/motoriste-sobe-MCZ192193654,,04.10. 14:00,150.0,-1.0
2025-09-23 20:07:53.677183,15546,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/prisaha-MCZ192193656,,04.10. 14:00,500.0,-1.0
2025-09-24 04:08:27.476255,15530,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/ano-2011-MCZ192193479,,04.10. 14:00,1.04,6.69
2025-09-24 04:08:27.476255,15531,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/spolu-MCZ192193480,,04.10. 14:00,7.0,1.03
2025-09-24 04:08:27.476255,15532,STAN,/sazeni/politika/cesko-volby-do-ps-2025-stredocesky-kraj/stan-MCZ192193484,,04.10. 14:00,30.0,-1.0
