date,event_info_number,event_name,event_link,odds,datum,odds1,odds2
2025-10-03 12:09:49.013954,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-03 13:11:12.693492,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-03 14:05:59.482560,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-03 15:05:53.197810,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-03 16:06:57.532328,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-03 17:05:36.729232,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-03 18:08:02.370878,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-03 19:05:27.835393,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-03 20:06:49.827769,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-03 21:05:19.971236,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-03 22:05:38.724075,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-03 23:05:45.075550,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-04 00:21:46.630426,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-04 01:33:07.249625,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-04 02:27:41.414966,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-04 03:11:36.594786,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-04 04:06:52.362276,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-04 05:06:11.840766,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
2025-10-04 06:07:56.124782,15047,Zohran Mamdani,/sazeni/politika/usa-volby-starosty-new-yorku-2025-pocet-hlasu-v-/zohran-mamdani-MCZ190689323,,04.11. 12:00,2.16,1.6
