date,market_title,title,identifier,odd_name,value
2021-10-11T16:29:32.129952,Ano - Ne,Dne 1.12. 2021 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13523,Ano,1.85
2021-10-11T16:29:32.129952,Ano - Ne,Dne 1.12. 2021 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13523,Ne,1.85
2021-10-11T16:29:32.129952,Ano - Ne,Dne 1.1. 2022 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13524,Ano,1.5
2021-10-11T16:29:32.129952,Ano - Ne,Dne 1.1. 2022 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13524,Ne,2.3
2021-10-12T04:25:11.707768,Ano - Ne,Dne 1.12. 2021 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13523,Ano,2.15
2021-10-12T04:25:11.707768,Ano - Ne,Dne 1.12. 2021 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13523,Ne,1.58
2021-10-12T04:25:11.707768,Ano - Ne,Dne 1.1. 2022 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13524,Ano,1.55
2021-10-12T04:25:11.707768,Ano - Ne,Dne 1.1. 2022 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13524,Ne,2.15
2021-10-12T16:29:27.311197,Ano - Ne,Dne 1.12. 2021 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13523,Ano,2.25
2021-10-12T16:29:27.311197,Ano - Ne,Dne 1.12. 2021 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13523,Ne,1.5
2021-10-12T16:29:27.311197,Ano - Ne,Dne 1.1. 2022 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13524,Ano,1.5
2021-10-12T16:29:27.311197,Ano - Ne,Dne 1.1. 2022 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13524,Ne,2.2
2021-10-13T04:25:26.860055,Ano - Ne,Dne 1.12. 2021 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13523,Ano,2.25
2021-10-13T04:25:26.860055,Ano - Ne,Dne 1.12. 2021 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13523,Ne,1.5
2021-10-13T04:25:26.860055,Ano - Ne,Dne 1.1. 2022 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13524,Ano,1.44
2021-10-13T04:25:26.860055,Ano - Ne,Dne 1.1. 2022 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13524,Ne,2.4
2021-10-13T16:29:31.139510,Ano - Ne,Dne 1.12. 2021 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13523,Ano,2.88
2021-10-13T16:29:31.139510,Ano - Ne,Dne 1.12. 2021 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13523,Ne,1.33
2021-10-13T16:29:31.139510,Ano - Ne,Dne 1.1. 2022 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13524,Ano,1.5
2021-10-13T16:29:31.139510,Ano - Ne,Dne 1.1. 2022 bude v ČR vládnout vláda vzešlá z voleb 8. a 9.10. 2021 s důvěrou PSP ČR,13524,Ne,2.25
