date,market_title,title,identifier,odd_name,value
2021-02-20T01:04:13.338451,Vítěz,Ivan Bartoš,15575,Vítěz,1.9
2021-02-20T01:04:13.338451,Vítěz,Andrej Babiš,15574,Vítěz,2.0
2021-02-20T01:04:13.338451,Vítěz,Petr Fiala,15577,Vítěz,5.5
2021-02-20T01:04:13.338451,Vítěz,Vít Rakušan,15583,Vítěz,8.0
2021-02-20T01:04:13.338451,Vítěz,Marian Jurečka,15607,Vítěz,35.0
2021-02-20T01:04:13.338451,Vítěz,Markéta Pekarová Adamová,15662,Vítěz,100.0
2021-02-20T01:04:13.338451,Vítěz,Tomio Okamura,15598,Vítěz,400.0
2021-02-20T01:04:13.338451,Vítěz,Mikuláš Minář,15680,Vítěz,400.0
2021-02-20T01:04:13.338451,Vítěz,Jan Hamáček,15676,Vítěz,555.0
2021-02-20T01:04:13.338451,Vítěz,Václav Klaus mladší,15667,Vítěz,888.0
2021-02-20T01:04:13.338451,Vítěz,Miroslav Kalousek,15677,Vítěz,1111.0
2021-02-20T01:04:13.338451,Vítěz,Vojtěch Filip,15666,Vítěz,2000.0
2021-02-20T01:04:13.338451,Vítěz,Pavel Novotný,15579,Vítěz,6666.0
2021-02-20T01:04:13.338451,Vítěz,Roman Prymula,15678,Vítěz,6666.0
2021-02-20T00:21:54.639508,Vítěz,Ivan Bartoš,15575,Vítěz,1.9
2021-02-20T00:21:54.639508,Vítěz,Andrej Babiš,15574,Vítěz,2.0
2021-02-20T00:21:54.639508,Vítěz,Petr Fiala,15577,Vítěz,5.5
2021-02-20T00:21:54.639508,Vítěz,Vít Rakušan,15583,Vítěz,8.0
2021-02-20T00:21:54.639508,Vítěz,Marian Jurečka,15607,Vítěz,35.0
2021-02-20T00:21:54.639508,Vítěz,Markéta Pekarová Adamová,15662,Vítěz,100.0
2021-02-20T00:21:54.639508,Vítěz,Tomio Okamura,15598,Vítěz,400.0
2021-02-20T00:21:54.639508,Vítěz,Mikuláš Minář,15680,Vítěz,400.0
2021-02-20T00:21:54.639508,Vítěz,Jan Hamáček,15676,Vítěz,555.0
2021-02-20T00:21:54.639508,Vítěz,Václav Klaus mladší,15667,Vítěz,888.0
2021-02-20T00:21:54.639508,Vítěz,Miroslav Kalousek,15677,Vítěz,1111.0
2021-02-20T00:21:54.639508,Vítěz,Vojtěch Filip,15666,Vítěz,2000.0
2021-02-20T00:21:54.639508,Vítěz,Pavel Novotný,15579,Vítěz,6666.0
2021-02-20T00:21:54.639508,Vítěz,Roman Prymula,15678,Vítěz,6666.0
2021-02-20T00:25:38.515133,Vítěz,Ivan Bartoš,15575,Vítěz,1.9
2021-02-20T00:25:38.515133,Vítěz,Andrej Babiš,15574,Vítěz,2.0
2021-02-20T00:25:38.515133,Vítěz,Petr Fiala,15577,Vítěz,5.5
2021-02-20T00:25:38.515133,Vítěz,Vít Rakušan,15583,Vítěz,8.0
2021-02-20T00:25:38.515133,Vítěz,Marian Jurečka,15607,Vítěz,35.0
