date,event_info_number,event_name,event_link,odds,datum,odds1,odds2
2025-09-22 02:25:34.505135,16172,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-olomoucky-kraj/spolu-MCZ192199709,,04.10. 14:00,30.0,-1.0
2025-09-22 02:25:34.505135,16173,SPD,/sazeni/politika/cesko-volby-do-ps-2025-olomoucky-kraj/spd-MCZ192199714,,04.10. 14:00,30.0,-1.0
2025-09-22 02:25:34.505135,16175,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-olomoucky-kraj/stacilo--MCZ192199731,,04.10. 14:00,80.0,-1.0
2025-09-22 02:25:34.505135,16176,STAN,/sazeni/politika/cesko-volby-do-ps-2025-olomoucky-kraj/stan-MCZ192199736,,04.10. 14:00,100.0,-1.0
2025-09-22 02:25:34.505135,16177,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-olomoucky-kraj/motoriste-sobe-MCZ192199737,,04.10. 14:00,200.0,-1.0
2025-09-22 02:25:34.505135,16182,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-olomoucky-kraj/pirati-MCZ192199743,,04.10. 14:00,200.0,-1.0
2025-09-22 02:25:34.505135,16184,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-olomoucky-kraj/prisaha-MCZ192199747,,04.10. 14:00,500.0,-1.0
2025-09-22 02:25:34.505135,16170,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-olomoucky-kraj/ano-2011-MCZ192199708,,04.10. 14:00,-1.0,20.0
2025-09-22 01:14:21.275997,16172,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-olomoucky-kraj/spolu-MCZ192199709,,04.10. 14:00,30.00,-1.00
2025-09-22 01:14:21.275997,16173,SPD,/sazeni/politika/cesko-volby-do-ps-2025-olomoucky-kraj/spd-MCZ192199714,,04.10. 14:00,30.00,-1.00
2025-09-22 01:14:21.275997,16175,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-olomoucky-kraj/stacilo--MCZ192199731,,04.10. 14:00,80.00,-1.00
2025-09-22 01:14:21.275997,16176,STAN,/sazeni/politika/cesko-volby-do-ps-2025-olomoucky-kraj/stan-MCZ192199736,,04.10. 14:00,100.00,-1.00
2025-09-22 01:14:21.275997,16177,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-olomoucky-kraj/motoriste-sobe-MCZ192199737,,04.10. 14:00,200.00,-1.00
2025-09-22 01:14:21.275997,16182,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-olomoucky-kraj/pirati-MCZ192199743,,04.10. 14:00,200.00,-1.00
2025-09-22 01:14:21.275997,16184,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-olomoucky-kraj/prisaha-MCZ192199747,,04.10. 14:00,500.00,-1.00
2025-09-22 01:14:21.275997,16170,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-olomoucky-kraj/ano-2011-MCZ192199708,,04.10. 14:00,-1.00,20.00
