date,event_info_number,event_name,event_link,odds,datum,odds1,odds2
2025-09-22 02:25:34.505135,15473,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/ano-2011-MCZ192193726,,04.10. 14:00,1.02,7.65
2025-09-22 02:25:34.505135,15485,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/spolu-MCZ192193727,,04.10. 14:00,7.25,1.03
2025-09-22 02:25:34.505135,15499,SPD,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/spd-MCZ192193729,,04.10. 14:00,40.0,-1.0
2025-09-22 02:25:34.505135,15521,STAN,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/stan-MCZ192193755,,04.10. 14:00,60.0,-1.0
2025-09-22 02:25:34.505135,15523,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/stacilo--MCZ192193831,,04.10. 14:00,60.0,-1.0
2025-09-22 02:25:34.505135,15526,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/pirati-MCZ192193833,,04.10. 14:00,100.0,-1.0
2025-09-22 02:25:34.505135,15527,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/motoriste-sobe-MCZ192193835,,04.10. 14:00,200.0,-1.0
2025-09-22 02:25:34.505135,15529,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/prisaha-MCZ192193839,,04.10. 14:00,500.0,-1.0
2025-09-22 01:14:21.275997,15473,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/ano-2011-MCZ192193726,,04.10. 14:00,1.02,7.65
2025-09-22 01:14:21.275997,15485,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/spolu-MCZ192193727,,04.10. 14:00,7.25,1.03
2025-09-22 01:14:21.275997,15499,SPD,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/spd-MCZ192193729,,04.10. 14:00,40.0,-1.0
2025-09-22 01:14:21.275997,15521,STAN,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/stan-MCZ192193755,,04.10. 14:00,60.0,-1.0
2025-09-22 01:14:21.275997,15523,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/stacilo--MCZ192193831,,04.10. 14:00,60.0,-1.0
2025-09-22 01:14:21.275997,15526,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/pirati-MCZ192193833,,04.10. 14:00,100.0,-1.0
2025-09-22 01:14:21.275997,15527,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/motoriste-sobe-MCZ192193835,,04.10. 14:00,200.0,-1.0
2025-09-22 01:14:21.275997,15529,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/prisaha-MCZ192193839,,04.10. 14:00,500.0,-1.0
2025-09-22 04:09:12.453085,15473,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/ano-2011-MCZ192193726,,04.10. 14:00,1.02,7.65
2025-09-22 04:09:12.453085,15485,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/spolu-MCZ192193727,,04.10. 14:00,7.25,1.03
2025-09-22 04:09:12.453085,15499,SPD,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/spd-MCZ192193729,,04.10. 14:00,40.0,-1.0
2025-09-22 04:09:12.453085,15521,STAN,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/stan-MCZ192193755,,04.10. 14:00,60.0,-1.0
2025-09-22 04:09:12.453085,15523,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/stacilo--MCZ192193831,,04.10. 14:00,60.0,-1.0
2025-09-22 04:09:12.453085,15526,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/pirati-MCZ192193833,,04.10. 14:00,100.0,-1.0
2025-09-22 04:09:12.453085,15527,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/motoriste-sobe-MCZ192193835,,04.10. 14:00,200.0,-1.0
2025-09-22 04:09:12.453085,15529,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/prisaha-MCZ192193839,,04.10. 14:00,500.0,-1.0
2025-09-22 12:12:47.158396,15473,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/ano-2011-MCZ192193726,,04.10. 14:00,1.02,7.65
2025-09-22 12:12:47.158396,15485,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/spolu-MCZ192193727,,04.10. 14:00,7.25,1.03
2025-09-22 12:12:47.158396,15499,SPD,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/spd-MCZ192193729,,04.10. 14:00,40.0,-1.0
2025-09-22 12:12:47.158396,15521,STAN,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/stan-MCZ192193755,,04.10. 14:00,60.0,-1.0
2025-09-22 12:12:47.158396,15523,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/stacilo--MCZ192193831,,04.10. 14:00,60.0,-1.0
2025-09-22 12:12:47.158396,15526,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/pirati-MCZ192193833,,04.10. 14:00,100.0,-1.0
2025-09-22 12:12:47.158396,15527,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/motoriste-sobe-MCZ192193835,,04.10. 14:00,200.0,-1.0
2025-09-22 12:12:47.158396,15529,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/prisaha-MCZ192193839,,04.10. 14:00,500.0,-1.0
2025-09-22 20:08:46.365325,15473,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/ano-2011-MCZ192193726,,04.10. 14:00,1.02,7.65
2025-09-22 20:08:46.365325,15485,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/spolu-MCZ192193727,,04.10. 14:00,7.25,1.03
2025-09-22 20:08:46.365325,15499,SPD,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/spd-MCZ192193729,,04.10. 14:00,40.0,-1.0
2025-09-22 20:08:46.365325,15521,STAN,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/stan-MCZ192193755,,04.10. 14:00,60.0,-1.0
2025-09-22 20:08:46.365325,15523,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/stacilo--MCZ192193831,,04.10. 14:00,60.0,-1.0
2025-09-22 20:08:46.365325,15526,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/pirati-MCZ192193833,,04.10. 14:00,100.0,-1.0
2025-09-22 20:08:46.365325,15527,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/motoriste-sobe-MCZ192193835,,04.10. 14:00,200.0,-1.0
2025-09-22 20:08:46.365325,15529,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/prisaha-MCZ192193839,,04.10. 14:00,500.0,-1.0
2025-09-23 04:08:42.593229,15473,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/ano-2011-MCZ192193726,,04.10. 14:00,1.02,7.65
2025-09-23 04:08:42.593229,15485,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/spolu-MCZ192193727,,04.10. 14:00,7.25,1.03
2025-09-23 04:08:42.593229,15499,SPD,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/spd-MCZ192193729,,04.10. 14:00,40.0,-1.0
2025-09-23 04:08:42.593229,15521,STAN,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/stan-MCZ192193755,,04.10. 14:00,60.0,-1.0
2025-09-23 04:08:42.593229,15523,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/stacilo--MCZ192193831,,04.10. 14:00,60.0,-1.0
2025-09-23 04:08:42.593229,15526,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/pirati-MCZ192193833,,04.10. 14:00,100.0,-1.0
2025-09-23 04:08:42.593229,15527,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/motoriste-sobe-MCZ192193835,,04.10. 14:00,200.0,-1.0
2025-09-23 04:08:42.593229,15529,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/prisaha-MCZ192193839,,04.10. 14:00,500.0,-1.0
2025-09-23 12:12:23.125450,15473,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/ano-2011-MCZ192193726,,04.10. 14:00,1.02,7.65
2025-09-23 12:12:23.125450,15485,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/spolu-MCZ192193727,,04.10. 14:00,7.25,1.03
2025-09-23 12:12:23.125450,15499,SPD,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/spd-MCZ192193729,,04.10. 14:00,40.00,-1.00
2025-09-23 12:12:23.125450,15521,STAN,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/stan-MCZ192193755,,04.10. 14:00,60.00,-1.00
2025-09-23 12:12:23.125450,15523,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/stacilo--MCZ192193831,,04.10. 14:00,60.00,-1.00
2025-09-23 12:12:23.125450,15526,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/pirati-MCZ192193833,,04.10. 14:00,100.00,-1.00
2025-09-23 12:12:23.125450,15527,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/motoriste-sobe-MCZ192193835,,04.10. 14:00,200.00,-1.00
2025-09-23 12:12:23.125450,15529,Přísaha,/sazeni/politika/cesko-volby-do-ps-2025-jihocesky-kraj/prisaha-MCZ192193839,,04.10. 14:00,500.00,-1.00
