date,event_info_number,event_name,event_link,odds,datum,odds2
2024-02-05 12:09:05.503042,27742,Peter Pellegrini - Ivan Korčok,/sazeni/politika/slovensko-prezidentske-volby-2024-kdo-lepsi-v-1-kole/peter-pellegrini-ivan-korcok-MCZ98692836,1.48,23.03. 07:00,2.43
2024-02-05 12:09:05.503042,28068,Štefan Harabin - Igor Matovič,/sazeni/politika/slovensko-prezidentske-volby-2024-kdo-lepsi-v-1-kole/stefan-harabin-igor-matovic-MCZ98692847,1.08,23.03. 07:00,6.21
2024-02-05 12:09:05.503042,28181,Štefan Harabin - Andrej Danko,/sazeni/politika/slovensko-prezidentske-volby-2024-kdo-lepsi-v-1-kole/stefan-harabin-andrej-danko-MCZ98692854,1.05,23.03. 07:00,7.43
2024-02-05 12:09:05.503042,28284,Štefan Harabin - Ján Kubiš,/sazeni/politika/slovensko-prezidentske-volby-2024-kdo-lepsi-v-1-kole/stefan-harabin-jan-kubis-MCZ98692927,1.05,23.03. 07:00,7.43
2024-02-05 12:09:05.503042,28285,Igor Matovič - Ján Kubiš,/sazeni/politika/slovensko-prezidentske-volby-2024-kdo-lepsi-v-1-kole/igor-matovic-jan-kubis-MCZ98692934,1.75,23.03. 07:00,1.94
2024-02-05 12:09:05.503042,28286,Igor Matovič - Andrej Danko,/sazeni/politika/slovensko-prezidentske-volby-2024-kdo-lepsi-v-1-kole/igor-matovic-andrej-danko-MCZ98692960,1.45,23.03. 07:00,2.52
2024-02-05 12:09:05.503042,28287,Ján Kubiš - Andrej Danko,/sazeni/politika/slovensko-prezidentske-volby-2024-kdo-lepsi-v-1-kole/jan-kubis-andrej-danko-MCZ98693070,1.50,23.03. 07:00,2.38
2024-02-05 12:09:05.503042,28288,Ján Kubiš - Krisztián Forró,/sazeni/politika/slovensko-prezidentske-volby-2024-kdo-lepsi-v-1-kole/jan-kubis-krisztian-forro-MCZ98693116,1.40,23.03. 07:00,2.68
2024-02-05 12:09:05.503042,28290,Andrej Danko - Krisztián Forró,/sazeni/politika/slovensko-prezidentske-volby-2024-kdo-lepsi-v-1-kole/andrej-danko-krisztian-forro-MCZ98693131,1.80,23.03. 07:00,1.88
2024-02-05 12:09:05.503042,28291,Krisztián Forró - Marian Kotleba,/sazeni/politika/slovensko-prezidentske-volby-2024-kdo-lepsi-v-1-kole/krisztian-forro-marian-kotleba-MCZ98693142,1.25,23.03. 07:00,3.48
2024-02-05 12:09:05.503042,28295,Marian Kotleba - Patrik Dubovský,/sazeni/politika/slovensko-prezidentske-volby-2024-kdo-lepsi-v-1-kole/marian-kotleba-patrik-dubovsky-MCZ98693160,1.84,23.03. 07:00,1.84
2024-02-05 12:09:05.503042,28296,Róbert Švec - Milan Náhlik,/sazeni/politika/slovensko-prezidentske-volby-2024-kdo-lepsi-v-1-kole/robert-svec-milan-nahlik-MCZ98693162,1.75,23.03. 07:00,1.94
