date,event_info_number,event_name,event_link,header1,header2,odd1,odd2,datum
2025-09-22 02:22:36.677628,12980,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/ano-2011-MCZ190677949,Méně než 30.01,Více než 30.01,2.38,1.5,03.10. 14:00
2025-09-22 02:22:36.677628,12989,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/ano-2011-MCZ190677950,Méně než 31.01,Více než 31.01,2.05,1.67,03.10. 14:00
2025-09-22 02:22:36.677628,12998,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/ano-2011-MCZ190677954,Méně než 32.01,Více než 32.01,1.58,2.2,03.10. 14:00
2025-09-22 02:22:36.677628,13002,ANO 2011,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/ano-2011-MCZ190677956,Méně než 33.01,Více než 33.01,1.37,2.8,03.10. 14:00
2025-09-22 02:22:36.677628,13031,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/spolu-MCZ190677971,Méně než 19.01,Více než 19.01,2.68,1.4,03.10. 14:00
2025-09-22 02:22:36.677628,13053,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/spolu-MCZ190677974,Méně než 20.01,Více než 20.01,2.08,1.65,03.10. 14:00
2025-09-22 02:22:36.677628,13103,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/spolu-MCZ190677976,Méně než 21.01,Více než 21.01,1.56,2.25,03.10. 14:00
2025-09-22 02:22:36.677628,13121,SPOLU,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/spolu-MCZ190677981,Méně než 22.01,Více než 22.01,1.28,3.27,03.10. 14:00
2025-09-22 02:22:36.677628,13165,SPD,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/spd-MCZ190677990,Méně než 11.01,Více než 11.01,2.8,1.37,03.10. 14:00
2025-09-22 02:22:36.677628,13175,SPD,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/spd-MCZ190677992,Méně než 12.01,Více než 12.01,1.88,1.8,03.10. 14:00
2025-09-22 02:22:36.677628,13197,SPD,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/spd-MCZ190677994,Méně než 13.01,Více než 13.01,1.42,2.6,03.10. 14:00
2025-09-22 02:22:36.677628,13264,STAN,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/stan-MCZ190678010,Méně než 10.01,Více než 10.01,2.38,1.5,03.10. 14:00
2025-09-22 02:22:36.677628,13266,STAN,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/stan-MCZ190678011,Méně než 11.01,Více než 11.01,1.74,1.95,03.10. 14:00
2025-09-22 02:22:36.677628,13278,STAN,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/stan-MCZ190678013,Méně než 12.01,Více než 12.01,1.47,2.45,03.10. 14:00
2025-09-22 02:22:36.677628,13379,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/pirati-MCZ190678028,Méně než 7.01,Více než 7.01,3.15,1.3,03.10. 14:00
2025-09-22 02:22:36.677628,13393,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/pirati-MCZ190678035,Méně než 8.51,Více než 8.51,2.16,1.6,03.10. 14:00
2025-09-22 02:22:36.677628,13395,Piráti,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/pirati-MCZ190678038,Méně než 9.51,Více než 9.51,1.6,2.16,03.10. 14:00
2025-09-22 02:22:36.677628,13412,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/stacilo--MCZ190678105,Méně než 5.01,Více než 5.01,6.21,1.08,03.10. 14:00
2025-09-22 02:22:36.677628,13431,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/stacilo--MCZ190678114,Méně než 7.01,Více než 7.01,1.94,1.75,03.10. 14:00
2025-09-22 02:22:36.677628,13445,Stačilo!,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/stacilo--MCZ190678116,Méně než 8.01,Více než 8.01,1.58,2.2,03.10. 14:00
2025-09-22 02:22:36.677628,13456,Motoristé sobě,/sazeni/politika/cesko-volby-do-ps-2025-pocet-hlasu-v-/motoriste-sobe-MCZ190678131,Méně než 5.01,Více než 5.01,2.98,1.33,03.10. 14:00
