date,title,result,odds,date_bet,identifier
2016-12-13T23:01:02.579028,ANO 2011 2017,Vítěz,1.1,20.10. 10:00,68900
2016-12-13T23:01:02.579028,ČSSD 2017,Vítěz,6.25,20.10. 10:00,68901
2016-12-13T23:01:02.579028,pole proti ANO 2011 2017,Vítěz,5,20.10. 10:00,68912
2016-12-14T11:01:02.704202,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-14T11:01:02.704202,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-14T11:01:02.704202,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-14T23:01:29.278866,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-14T23:01:29.278866,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-14T23:01:29.278866,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-15T11:01:02.910059,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-15T11:01:02.910059,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-15T11:01:02.910059,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-15T23:01:02.993222,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-15T23:01:02.993222,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-15T23:01:02.993222,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-16T11:01:02.827285,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-16T11:01:02.827285,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-16T11:01:02.827285,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-16T23:01:02.967574,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-16T23:01:02.967574,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-16T23:01:02.967574,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-17T11:01:01.977719,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-17T11:01:01.977719,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-17T11:01:01.977719,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-17T23:01:02.838893,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-17T23:01:02.838893,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-17T23:01:02.838893,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-18T11:01:02.176147,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-18T11:01:02.176147,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-18T11:01:02.176147,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-18T23:01:02.521479,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-18T23:01:02.521479,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-18T23:01:02.521479,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-19T11:01:02.496892,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-19T11:01:02.496892,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-19T11:01:02.496892,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-19T23:01:02.029368,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-19T23:01:02.029368,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-19T23:01:02.029368,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-20T11:01:02.242306,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-20T11:01:02.242306,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-20T11:01:02.242306,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-20T23:01:02.342230,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-20T23:01:02.342230,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-20T23:01:02.342230,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-21T11:01:02.076200,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-21T11:01:02.076200,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-21T11:01:02.076200,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-21T23:01:02.604156,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-21T23:01:02.604156,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-21T23:01:02.604156,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-22T11:01:02.470604,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-22T11:01:02.470604,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-22T11:01:02.470604,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-22T23:01:02.414699,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-22T23:01:02.414699,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-22T23:01:02.414699,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-23T11:01:02.187085,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-23T11:01:02.187085,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-23T11:01:02.187085,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-23T23:01:02.449029,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-23T23:01:02.449029,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-23T23:01:02.449029,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-24T11:01:02.313721,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-24T11:01:02.313721,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-24T11:01:02.313721,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-24T23:01:02.997663,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-24T23:01:02.997663,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-24T23:01:02.997663,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-25T11:01:02.112384,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-25T11:01:02.112384,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-25T11:01:02.112384,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-25T23:01:02.829962,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-25T23:01:02.829962,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-25T23:01:02.829962,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-26T11:01:02.686904,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-26T11:01:02.686904,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-26T11:01:02.686904,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-26T23:01:02.646518,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-26T23:01:02.646518,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-26T23:01:02.646518,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-27T11:01:02.703359,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-27T11:01:02.703359,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-27T11:01:02.703359,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-27T23:01:02.449720,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-27T23:01:02.449720,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-27T23:01:02.449720,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-28T11:01:02.893455,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-28T11:01:02.893455,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-28T11:01:02.893455,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-28T23:01:02.930578,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-28T23:01:02.930578,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-28T23:01:02.930578,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-29T11:01:02.170464,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-29T11:01:02.170464,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-29T11:01:02.170464,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-29T23:01:04.090709,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-29T23:01:04.090709,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-29T23:01:04.090709,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-30T23:01:02.229857,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-30T23:01:02.229857,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-30T23:01:02.229857,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2016-12-31T11:01:02.730979,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2016-12-31T11:01:02.730979,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2016-12-31T11:01:02.730979,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-01T23:01:02.034519,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-01T23:01:02.034519,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-01T23:01:02.034519,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-02T11:01:02.620751,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-02T11:01:02.620751,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-02T11:01:02.620751,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-02T23:01:02.404351,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-02T23:01:02.404351,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-02T23:01:02.404351,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-03T11:01:02.083056,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-03T11:01:02.083056,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-03T11:01:02.083056,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-03T23:01:02.801111,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-03T23:01:02.801111,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-03T23:01:02.801111,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-04T11:01:02.726929,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-04T11:01:02.726929,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-04T11:01:02.726929,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-04T23:01:02.082758,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-04T23:01:02.082758,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-04T23:01:02.082758,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-05T11:01:02.658094,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-05T11:01:02.658094,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-05T11:01:02.658094,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-05T23:01:02.808054,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-05T23:01:02.808054,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-05T23:01:02.808054,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-06T11:01:02.620691,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-06T11:01:02.620691,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-06T11:01:02.620691,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-06T23:01:02.631570,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-06T23:01:02.631570,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-06T23:01:02.631570,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-07T11:01:02.449447,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-07T11:01:02.449447,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-07T11:01:02.449447,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-07T23:01:02.537731,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-07T23:01:02.537731,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-07T23:01:02.537731,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-08T11:01:02.081957,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-08T11:01:02.081957,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-08T11:01:02.081957,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-08T23:01:02.727933,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-08T23:01:02.727933,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-08T23:01:02.727933,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-09T11:01:02.644667,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-09T11:01:02.644667,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-09T11:01:02.644667,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-09T23:01:02.995406,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-09T23:01:02.995406,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-09T23:01:02.995406,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-10T11:01:02.250509,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-10T11:01:02.250509,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-10T11:01:02.250509,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-10T23:01:02.114827,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-10T23:01:02.114827,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-10T23:01:02.114827,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-11T11:01:02.311805,ANO 2011 2017,Vítěz,1.17,20.10. 10:00,68900
2017-01-11T11:01:02.311805,ČSSD 2017,Vítěz,5,20.10. 10:00,68901
2017-01-11T11:01:02.311805,pole proti ANO 2011 2017,Vítěz,4,20.10. 10:00,68912
2017-01-11T23:01:02.723288,ANO 2011 2017,Vítěz,1.18,20.10. 10:00,68900
2017-01-11T23:01:02.723288,ČSSD 2017,Vítěz,4.5,20.10. 10:00,68901
2017-01-11T23:01:02.723288,pole proti ANO 2011 2017,Vítěz,3.5,20.10. 10:00,68912
2017-01-12T11:01:02.335240,ANO 2011 2017,Vítěz,1.18,20.10. 10:00,68900
2017-01-12T11:01:02.335240,ČSSD 2017,Vítěz,4.5,20.10. 10:00,68901
2017-01-12T11:01:02.335240,pole proti ANO 2011 2017,Vítěz,3.5,20.10. 10:00,68912
2017-01-12T23:24:43.861046,ANO 2011 2017,Vítěz,1.18,20.10. 10:00,68900
2017-01-12T23:24:43.861046,ČSSD 2017,Vítěz,4.5,20.10. 10:00,68901
2017-01-12T23:24:43.861046,pole proti ANO 2011 2017,Vítěz,3.5,20.10. 10:00,68912
2017-01-13T11:01:02.962160,ANO 2011 2017,Vítěz,1.18,20.10. 10:00,68900
2017-01-13T11:01:02.962160,ČSSD 2017,Vítěz,4.5,20.10. 10:00,68901
2017-01-13T11:01:02.962160,pole proti ANO 2011 2017,Vítěz,3.5,20.10. 10:00,68912
2017-01-13T23:01:02.485369,ANO 2011 2017,Vítěz,1.18,20.10. 10:00,68900
