date,title,result,odds,date_bet,identifier
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš  Hl.město Praha,1,25,26.1. 14:00,7032
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Jihočeský kraj,1,2.38,26.1. 14:00,7033
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Jihočeský kraj,2,1.5,26.1. 14:00,7033
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Jihomoravský kraj,1,1.66,26.1. 14:00,7235
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Jihomoravský kraj,2,2.06,26.1. 14:00,7235
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Karlovarský kraj,1,1.03,26.1. 14:00,7236
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Karlovarský kraj,2,9,26.1. 14:00,7236
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Kraj Vysočina,1,1.03,26.1. 14:00,7237
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Kraj Vysočina,2,9,26.1. 14:00,7237
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Královéhradecký kraj,1,2.55,26.1. 14:00,7238
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Královéhradecký kraj,2,1.44,26.1. 14:00,7238
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Liberecký kraj,1,2.43,26.1. 14:00,7239
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Liberecký kraj,2,1.48,26.1. 14:00,7239
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Moravskoslezský kraj,1,1.01,26.1. 14:00,7240
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Moravskoslezský kraj,2,12,26.1. 14:00,7240
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Olomoucký kraj,1,1.04,26.1. 14:00,7241
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Olomoucký kraj,2,8,26.1. 14:00,7241
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Pardubický kraj,1,1.7,26.1. 14:00,7242
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Pardubický kraj,2,1.96,26.1. 14:00,7242
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Plzeňský kraj,1,1.25,26.1. 14:00,7252
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Plzeňský kraj,2,3.48,26.1. 14:00,7252
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Středočeský kraj,1,4.45,26.1. 14:00,7253
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Středočeský kraj,2,1.16,26.1. 14:00,7253
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Ústecký kraj,1,1.01,26.1. 14:00,7254
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Ústecký kraj,2,12,26.1. 14:00,7254
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Zlínský kraj,1,1.28,26.1. 14:00,7255
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Zlínský kraj,2,3.25,26.1. 14:00,7255
2018-01-18T06:01:03.669358,Miloš Zeman-Jiří Drahoš Češi v zahraničí,1,35,26.1. 14:00,7256
