date,title,result,odds,date_bet,identifier
2018-01-16T18:01:03.053816,Přímý přenos za účasti obou kandidátů odvysílá - ČT 1,V,1.05,17.1. 19:30,7003
2018-01-16T18:01:03.053816,Přímý přenos za účasti obou kandidátů odvysílá - ČT24,V,1.05,17.1. 19:30,7021
2018-01-16T18:01:03.053816,Přímý přenos za účasti obou kandidátů odvysílá - Prima,V,1.15,17.1. 19:30,7215
2018-01-16T18:01:03.053816,Přímý přenos za účasti obou kandidátů odvysílá - TV Nova,V,2.5,17.1. 19:30,7216
2018-01-16T18:01:03.053816,Přímý přenos za účasti obou kandidátů odvysílá - TV Barrandov,V,5,17.1. 19:30,7217
2018-01-16T18:01:03.053816,Přímý přenos za účasti obou kandidátů odvysílá - CNN,V,2500,17.1. 19:30,7218
2018-01-16T18:01:03.053816,Přímý přenos za účasti obou kandidátů odvysílá - Šlágr TV,V,1500,17.1. 19:30,7219
2018-01-16T18:01:03.053816,Počet TV debat za účasti obou kandidátů:  1-2,V,1.3,17.1. 19:30,7224
2018-01-16T18:01:03.053816,Počet TV debat za účasti obou kandidátů:  4 a více,V,8,17.1. 19:30,7226
2018-01-17T06:01:03.213992,Přímý přenos za účasti obou kandidátů odvysílá - Prima,V,1.15,17.1. 19:30,7215
2018-01-17T06:01:03.213992,Přímý přenos za účasti obou kandidátů odvysílá - TV Nova,V,2.5,17.1. 19:30,7216
2018-01-17T06:01:03.213992,Přímý přenos za účasti obou kandidátů odvysílá - TV Barrandov,V,5,17.1. 19:30,7217
2018-01-17T06:01:03.213992,Přímý přenos za účasti obou kandidátů odvysílá - CNN,V,2500,17.1. 19:30,7218
2018-01-17T06:01:03.213992,Přímý přenos za účasti obou kandidátů odvysílá - Šlágr TV,V,1500,17.1. 19:30,7219
2018-01-17T06:01:03.213992,Počet TV debat za účasti obou kandidátů:  0,V,8,17.1. 19:30,7220
2018-01-17T06:01:03.213992,Počet TV debat za účasti obou kandidátů:  1-2,V,1.08,17.1. 19:30,7224
2018-01-17T06:01:03.213992,Počet TV debat za účasti obou kandidátů:  3,V,16,17.1. 19:30,7225
2018-01-17T06:01:03.213992,Počet TV debat za účasti obou kandidátů:  4 a více,V,10,17.1. 19:30,7226
