date,title,result,odds,date_bet,identifier
2017-03-29T10:01:03.378417,přestane být členem NATO,ano,3.35,16.4. 05:00,60539
2017-03-29T10:01:03.378417,přestane být členem NATO,ne,1.25,16.4. 05:00,60539
2017-03-29T10:01:03.378417,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
2017-03-29T22:01:03.279788,přestane být členem NATO,ano,3.6,16.4. 05:00,60539
2017-03-29T22:01:03.279788,přestane být členem NATO,ne,1.2,16.4. 05:00,60539
2017-03-29T22:01:03.279788,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
2017-03-30T10:01:02.825357,přestane být členem NATO,ano,3.6,16.4. 05:00,60539
2017-03-30T10:01:02.825357,přestane být členem NATO,ne,1.2,16.4. 05:00,60539
2017-03-30T10:01:02.825357,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
2017-03-30T22:01:03.112509,přestane být členem NATO,ano,3.6,16.4. 05:00,60539
2017-03-30T22:01:03.112509,přestane být členem NATO,ne,1.2,16.4. 05:00,60539
2017-03-30T22:01:03.112509,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
2017-03-31T10:01:02.873780,přestane být členem NATO,ano,3.6,16.4. 05:00,60539
2017-03-31T10:01:02.873780,přestane být členem NATO,ne,1.2,16.4. 05:00,60539
2017-03-31T10:01:02.873780,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
2017-03-31T22:01:03.297081,přestane být členem NATO,ano,3.6,16.4. 05:00,60539
2017-03-31T22:01:03.297081,přestane být členem NATO,ne,1.2,16.4. 05:00,60539
2017-03-31T22:01:03.297081,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
2017-04-01T10:01:03.221244,přestane být členem NATO,ano,3.6,16.4. 05:00,60539
2017-04-01T10:01:03.221244,přestane být členem NATO,ne,1.2,16.4. 05:00,60539
2017-04-01T10:01:03.221244,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
2017-04-01T22:01:02.528389,přestane být členem NATO,ano,3.6,16.4. 05:00,60539
2017-04-01T22:01:02.528389,přestane být členem NATO,ne,1.2,16.4. 05:00,60539
2017-04-01T22:01:02.528389,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
2017-04-02T10:01:02.455113,přestane být členem NATO,ano,3.6,16.4. 05:00,60539
2017-04-02T10:01:02.455113,přestane být členem NATO,ne,1.2,16.4. 05:00,60539
2017-04-02T10:01:02.455113,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
2017-04-02T22:01:12.868640,přestane být členem NATO,ano,3.6,16.4. 05:00,60539
2017-04-02T22:01:12.868640,přestane být členem NATO,ne,1.2,16.4. 05:00,60539
2017-04-02T22:01:12.868640,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
2017-04-03T10:01:02.921565,přestane být členem NATO,ano,3.6,16.4. 05:00,60539
2017-04-03T10:01:02.921565,přestane být členem NATO,ne,1.2,16.4. 05:00,60539
2017-04-03T10:01:02.921565,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
2017-04-03T22:01:03.217835,přestane být členem NATO,ano,3.6,16.4. 05:00,60539
2017-04-03T22:01:03.217835,přestane být členem NATO,ne,1.2,16.4. 05:00,60539
2017-04-03T22:01:03.217835,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
2017-04-04T10:01:02.567349,přestane být členem NATO,ano,3.6,16.4. 05:00,60539
2017-04-04T10:01:02.567349,přestane být členem NATO,ne,1.2,16.4. 05:00,60539
2017-04-04T10:01:02.567349,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
2017-04-04T22:01:03.154652,přestane být členem NATO,ano,3.6,16.4. 05:00,60539
2017-04-04T22:01:03.154652,přestane být členem NATO,ne,1.2,16.4. 05:00,60539
2017-04-04T22:01:03.154652,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
2017-04-05T10:01:02.807571,přestane být členem NATO,ano,3.6,16.4. 05:00,60539
2017-04-05T10:01:02.807571,přestane být členem NATO,ne,1.2,16.4. 05:00,60539
2017-04-05T10:01:02.807571,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
2017-04-05T22:01:02.713572,přestane být členem NATO,ano,3.6,16.4. 05:00,60539
2017-04-05T22:01:02.713572,přestane být členem NATO,ne,1.2,16.4. 05:00,60539
2017-04-05T22:01:02.713572,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
2017-04-06T10:01:03.205221,přestane být členem NATO,ano,3.6,16.4. 05:00,60539
2017-04-06T10:01:03.205221,přestane být členem NATO,ne,1.2,16.4. 05:00,60539
2017-04-06T10:01:03.205221,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
2017-04-06T22:01:02.810546,přestane být členem NATO,ano,3.6,16.4. 05:00,60539
2017-04-06T22:01:02.810546,přestane být členem NATO,ne,1.2,16.4. 05:00,60539
2017-04-06T22:01:02.810546,obnoví trest smrti,ano,2.25,16.4. 05:00,60540
