date,title,result,odds,date_bet,identifier
2017-12-13T18:01:03.035097,Miloš Zeman - Jiří Drahoš,1,1.6,12.1. 14:00,91049
2017-12-13T18:01:03.035097,Miloš Zeman - Jiří Drahoš,2,2.11,12.1. 14:00,91049
2017-12-13T18:01:03.035097,Miloš Zeman - Michal Horáček,1,1.04,12.1. 14:00,91050
2017-12-13T18:01:03.035097,Miloš Zeman - Michal Horáček,2,7.3,12.1. 14:00,91050
2017-12-13T18:01:03.035097,Miloš Zeman - Mirek Topolánek,1,1.05,12.1. 14:00,91051
2017-12-13T18:01:03.035097,Miloš Zeman - Mirek Topolánek,2,6.85,12.1. 14:00,91051
2017-12-13T18:01:03.035097,Jiří Drahoš - Michal Horáček,1,1.2,12.1. 14:00,91052
2017-12-13T18:01:03.035097,Jiří Drahoš - Michal Horáček,2,3.77,12.1. 14:00,91052
2017-12-13T18:01:03.035097,Jiří Drahoš - Pavel Fischer,1,1.03,12.1. 14:00,91054
2017-12-13T18:01:03.035097,Jiří Drahoš - Pavel Fischer,2,7.81,12.1. 14:00,91054
2017-12-14T06:01:03.745776,Miloš Zeman - Jiří Drahoš,1,1.6,12.1. 14:00,91049
2017-12-14T06:01:03.745776,Miloš Zeman - Jiří Drahoš,2,2.11,12.1. 14:00,91049
2017-12-14T06:01:03.745776,Miloš Zeman - Michal Horáček,1,1.04,12.1. 14:00,91050
2017-12-14T06:01:03.745776,Miloš Zeman - Michal Horáček,2,7.3,12.1. 14:00,91050
2017-12-14T06:01:03.745776,Miloš Zeman - Mirek Topolánek,1,1.05,12.1. 14:00,91051
2017-12-14T06:01:03.745776,Miloš Zeman - Mirek Topolánek,2,6.85,12.1. 14:00,91051
2017-12-14T06:01:03.745776,Jiří Drahoš - Michal Horáček,1,1.2,12.1. 14:00,91052
2017-12-14T06:01:03.745776,Jiří Drahoš - Michal Horáček,2,3.77,12.1. 14:00,91052
2017-12-14T06:01:03.745776,Jiří Drahoš - Pavel Fischer,1,1.03,12.1. 14:00,91054
2017-12-14T06:01:03.745776,Jiří Drahoš - Pavel Fischer,2,7.81,12.1. 14:00,91054
2017-12-14T18:01:03.947770,Miloš Zeman - Jiří Drahoš,1,1.6,12.1. 14:00,91049
2017-12-14T18:01:03.947770,Miloš Zeman - Jiří Drahoš,2,2.11,12.1. 14:00,91049
2017-12-14T18:01:03.947770,Miloš Zeman - Michal Horáček,1,1.04,12.1. 14:00,91050
2017-12-14T18:01:03.947770,Miloš Zeman - Michal Horáček,2,7.3,12.1. 14:00,91050
2017-12-14T18:01:03.947770,Miloš Zeman - Mirek Topolánek,1,1.05,12.1. 14:00,91051
2017-12-14T18:01:03.947770,Miloš Zeman - Mirek Topolánek,2,6.85,12.1. 14:00,91051
2017-12-14T18:01:03.947770,Jiří Drahoš - Michal Horáček,1,1.2,12.1. 14:00,91052
2017-12-14T18:01:03.947770,Jiří Drahoš - Michal Horáček,2,3.77,12.1. 14:00,91052
2017-12-14T18:01:03.947770,Jiří Drahoš - Pavel Fischer,1,1.03,12.1. 14:00,91054
2017-12-14T18:01:03.947770,Jiří Drahoš - Pavel Fischer,2,7.81,12.1. 14:00,91054
2017-12-15T06:01:03.371933,Miloš Zeman - Jiří Drahoš,1,1.6,12.1. 14:00,91049
2017-12-15T06:01:03.371933,Miloš Zeman - Jiří Drahoš,2,2.11,12.1. 14:00,91049
2017-12-15T06:01:03.371933,Miloš Zeman - Michal Horáček,1,1.04,12.1. 14:00,91050
2017-12-15T06:01:03.371933,Miloš Zeman - Michal Horáček,2,7.3,12.1. 14:00,91050
2017-12-15T06:01:03.371933,Miloš Zeman - Mirek Topolánek,1,1.05,12.1. 14:00,91051
2017-12-15T06:01:03.371933,Miloš Zeman - Mirek Topolánek,2,6.85,12.1. 14:00,91051
2017-12-15T06:01:03.371933,Jiří Drahoš - Michal Horáček,1,1.2,12.1. 14:00,91052
2017-12-15T06:01:03.371933,Jiří Drahoš - Michal Horáček,2,3.77,12.1. 14:00,91052
2017-12-15T06:01:03.371933,Jiří Drahoš - Pavel Fischer,1,1.03,12.1. 14:00,91054
2017-12-15T06:01:03.371933,Jiří Drahoš - Pavel Fischer,2,7.81,12.1. 14:00,91054
2017-12-15T18:01:03.354624,Miloš Zeman - Jiří Drahoš,1,1.6,12.1. 14:00,91049
2017-12-15T18:01:03.354624,Miloš Zeman - Jiří Drahoš,2,2.11,12.1. 14:00,91049
2017-12-15T18:01:03.354624,Miloš Zeman - Michal Horáček,1,1.04,12.1. 14:00,91050
2017-12-15T18:01:03.354624,Miloš Zeman - Michal Horáček,2,7.3,12.1. 14:00,91050
2017-12-15T18:01:03.354624,Miloš Zeman - Mirek Topolánek,1,1.05,12.1. 14:00,91051
2017-12-15T18:01:03.354624,Miloš Zeman - Mirek Topolánek,2,6.85,12.1. 14:00,91051
2017-12-15T18:01:03.354624,Jiří Drahoš - Michal Horáček,1,1.2,12.1. 14:00,91052
2017-12-15T18:01:03.354624,Jiří Drahoš - Michal Horáček,2,3.77,12.1. 14:00,91052
2017-12-15T18:01:03.354624,Jiří Drahoš - Pavel Fischer,1,1.03,12.1. 14:00,91054
2017-12-15T18:01:03.354624,Jiří Drahoš - Pavel Fischer,2,7.81,12.1. 14:00,91054
2017-12-16T06:01:03.174714,Miloš Zeman - Jiří Drahoš,1,1.6,12.1. 14:00,91049
2017-12-16T06:01:03.174714,Miloš Zeman - Jiří Drahoš,2,2.11,12.1. 14:00,91049
2017-12-16T06:01:03.174714,Miloš Zeman - Michal Horáček,1,1.04,12.1. 14:00,91050
