date,title,result,odds,date_bet,identifier
2018-01-14T06:01:02.785614,volební účast (61.5),-,1.65,26.1. 14:00,7124
2018-01-14T06:01:02.785614,volební účast (61.5),+,2.13,26.1. 14:00,7124
2018-01-14T06:01:02.785614,volební účast (60.5),-,2,26.1. 14:00,7125
2018-01-14T06:01:02.785614,volební účast (60.5),+,1.7,26.1. 14:00,7125
2018-01-14T18:01:02.926071,volební účast (62.5),-,1.25,26.1. 13:59,7126
2018-01-14T18:01:02.926071,volební účast (62.5),+,3.5,26.1. 13:59,7126
2018-01-14T18:01:02.926071,volební účast (61.5),-,1.65,26.1. 14:00,7124
2018-01-14T18:01:02.926071,volební účast (61.5),+,2.15,26.1. 14:00,7124
2018-01-14T18:01:02.926071,volební účast (60.5),-,2,26.1. 14:00,7125
2018-01-14T18:01:02.926071,volební účast (60.5),+,1.7,26.1. 14:00,7125
2018-01-15T06:01:04.590495,volební účast (62.5),-,1.24,26.1. 13:59,7126
2018-01-15T06:01:04.590495,volební účast (62.5),+,3.57,26.1. 13:59,7126
2018-01-15T06:01:04.590495,volební účast (61.5),-,1.56,26.1. 14:00,7124
2018-01-15T06:01:04.590495,volební účast (61.5),+,2.3,26.1. 14:00,7124
2018-01-15T06:01:04.590495,volební účast (60.5),-,2,26.1. 14:00,7125
2018-01-15T06:01:04.590495,volební účast (60.5),+,1.7,26.1. 14:00,7125
2018-01-15T18:01:03.709460,volební účast (62.5),-,1.25,26.1. 13:59,7126
2018-01-15T18:01:03.709460,volební účast (62.5),+,3.5,26.1. 13:59,7126
2018-01-15T18:01:03.709460,volební účast (61.5),-,1.56,26.1. 14:00,7124
2018-01-15T18:01:03.709460,volební účast (61.5),+,2.3,26.1. 14:00,7124
2018-01-15T18:01:03.709460,volební účast (60.5),-,2.16,26.1. 14:00,7125
2018-01-15T18:01:03.709460,volební účast (60.5),+,1.6,26.1. 14:00,7125
2018-01-16T06:01:05.966570,volební účast (62.5),-,1.23,26.1. 13:59,7126
2018-01-16T06:01:05.966570,volební účast (62.5),+,3.65,26.1. 13:59,7126
2018-01-16T06:01:05.966570,volební účast (61.5),-,1.56,26.1. 14:00,7124
2018-01-16T06:01:05.966570,volební účast (61.5),+,2.3,26.1. 14:00,7124
2018-01-16T06:01:05.966570,volební účast (60.5),-,2.22,26.1. 14:00,7125
2018-01-16T06:01:05.966570,volební účast (60.5),+,1.57,26.1. 14:00,7125
2018-01-16T18:01:03.053816,volební účast (62.5),-,1.23,26.1. 13:59,7126
2018-01-16T18:01:03.053816,volební účast (62.5),+,3.65,26.1. 13:59,7126
2018-01-16T18:01:03.053816,volební účast (61.5),-,1.56,26.1. 14:00,7124
2018-01-16T18:01:03.053816,volební účast (61.5),+,2.3,26.1. 14:00,7124
2018-01-16T18:01:03.053816,volební účast (60.5),-,2.38,26.1. 14:00,7125
2018-01-16T18:01:03.053816,volební účast (60.5),+,1.5,26.1. 14:00,7125
2018-01-17T06:01:03.213992,volební účast (62.5),-,1.23,26.1. 13:59,7126
2018-01-17T06:01:03.213992,volební účast (62.5),+,3.65,26.1. 13:59,7126
2018-01-17T06:01:03.213992,volební účast (61.5),-,1.56,26.1. 14:00,7124
2018-01-17T06:01:03.213992,volební účast (61.5),+,2.3,26.1. 14:00,7124
2018-01-17T06:01:03.213992,volební účast (60.5),-,2.58,26.1. 14:00,7125
2018-01-17T06:01:03.213992,volební účast (60.5),+,1.43,26.1. 14:00,7125
2018-01-17T18:01:03.421120,volební účast (62.5),-,1.23,26.1. 13:59,7126
2018-01-17T18:01:03.421120,volební účast (62.5),+,3.65,26.1. 13:59,7126
2018-01-17T18:01:03.421120,volební účast (61.5),-,1.56,26.1. 14:00,7124
2018-01-17T18:01:03.421120,volební účast (61.5),+,2.3,26.1. 14:00,7124
2018-01-18T06:01:03.669358,volební účast (62.5),-,1.23,26.1. 13:59,7126
2018-01-18T06:01:03.669358,volební účast (62.5),+,3.65,26.1. 13:59,7126
2018-01-18T06:01:03.669358,volební účast (61.5),-,1.52,26.1. 14:00,7124
2018-01-18T06:01:03.669358,volební účast (61.5),+,2.4,26.1. 14:00,7124
2018-01-18T06:01:03.669358,volební účast (60.5),-,2.52,26.1. 14:00,7125
2018-01-18T06:01:03.669358,volební účast (60.5),+,1.45,26.1. 14:00,7125
2018-01-18T18:01:02.953740,volební účast (61.5),-,1.44,26.1. 14:00,7124
2018-01-18T18:01:02.953740,volební účast (61.5),+,2.63,26.1. 14:00,7124
2018-01-19T06:01:03.130969,volební účast (62.5),-,1.14,26.1. 13:59,7126
2018-01-19T06:01:03.130969,volební účast (62.5),+,4.77,26.1. 13:59,7126
2018-01-19T06:01:03.130969,volební účast (61.5),-,1.48,26.1. 14:00,7124
2018-01-19T06:01:03.130969,volební účast (61.5),+,2.5,26.1. 14:00,7124
2018-01-19T06:01:03.130969,volební účast (60.5),-,2.05,26.1. 14:00,7125
2018-01-19T06:01:03.130969,volební účast (60.5),+,1.67,26.1. 14:00,7125
2018-01-19T18:01:03.573710,volební účast (62.5),-,1.14,26.1. 13:59,7126
2018-01-19T18:01:03.573710,volební účast (62.5),+,4.77,26.1. 13:59,7126
2018-01-19T18:01:03.573710,volební účast (60.5),-,2.05,26.1. 14:00,7125
2018-01-19T18:01:03.573710,volební účast (60.5),+,1.67,26.1. 14:00,7125
