date,title,result,odds,date_bet,identifier
2017-02-04T11:01:02.873703,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-04T11:01:02.873703,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-04T23:01:06.146283,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-04T23:01:06.146283,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-05T11:01:02.706838,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-05T11:01:02.706838,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-05T23:01:06.072936,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-05T23:01:06.072936,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-06T11:01:02.385392,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-06T11:01:02.385392,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-06T23:01:06.417602,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-06T23:01:06.417602,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-07T11:01:02.431434,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-07T11:01:02.431434,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-07T23:01:06.701961,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-07T23:01:06.701961,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-08T11:01:02.656977,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-08T11:01:02.656977,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-08T23:01:06.414528,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-08T23:01:06.414528,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-09T11:01:02.692932,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-09T11:01:02.692932,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-09T23:01:03.550636,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-09T23:01:03.550636,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-10T11:01:02.662257,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-10T11:01:02.662257,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-10T23:01:08.061570,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-10T23:01:08.061570,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-11T11:01:03.491514,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-11T11:01:03.491514,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-11T23:01:07.409637,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-11T23:01:07.409637,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-12T11:01:02.957692,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-12T11:01:02.957692,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-12T23:01:07.174334,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-12T23:01:07.174334,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-13T11:01:02.305275,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-13T11:01:02.305275,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-13T23:01:07.215517,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
2017-02-13T23:01:07.215517,Geert Wilders se stane v roce 2017 premiérem,ne,1.32,28.2. 22:00,60191
2017-02-14T11:01:02.872715,Geert Wilders se stane v roce 2017 premiérem,ano,2.8,28.2. 22:00,60191
