date,title,result,odds,date_bet,identifier
2017-10-22T18:01:03.328902,ANO 2011,ano,1.01,28.10. 10:00,90275
2017-10-22T18:01:03.328902,ANO 2011,ne,12,28.10. 10:00,90275
2017-10-22T18:01:03.328902,ČSSD,ano,1.8,28.10. 10:00,90276
2017-10-22T18:01:03.328902,ČSSD,ne,1.8,28.10. 10:00,90276
2017-10-22T18:01:03.328902,KSČM,ano,10,28.10. 10:00,90277
2017-10-22T18:01:03.328902,KSČM,ne,1.01,28.10. 10:00,90277
2017-10-22T18:01:03.328902,ODS,ano,2.9,28.10. 10:00,90278
2017-10-22T18:01:03.328902,ODS,ne,1.3,28.10. 10:00,90278
2017-10-22T18:01:03.328902,TOP 09,ano,10,28.10. 10:00,90279
2017-10-22T18:01:03.328902,TOP 09,ne,1.01,28.10. 10:00,90279
2017-10-22T18:01:03.328902,KDU-ČSL,ano,1.8,28.10. 10:00,90280
2017-10-22T18:01:03.328902,KDU-ČSL,ne,1.8,28.10. 10:00,90280
2017-10-22T18:01:03.328902,SPD,ano,3.6,28.10. 10:00,90281
2017-10-22T18:01:03.328902,SPD,ne,1.2,28.10. 10:00,90281
2017-10-22T18:01:03.328902,Piráti,ano,5,28.10. 10:00,90282
2017-10-22T18:01:03.328902,Piráti,ne,1.1,28.10. 10:00,90282
2017-10-22T18:01:03.328902,STAN,ano,6,28.10. 10:00,90283
2017-10-22T18:01:03.328902,STAN,ne,1.06,28.10. 10:00,90283
2017-10-23T06:01:03.100768,ANO 2011,ano,1.01,28.10. 10:00,90275
2017-10-23T06:01:03.100768,ANO 2011,ne,12,28.10. 10:00,90275
2017-10-23T06:01:03.100768,ČSSD,ano,1.8,28.10. 10:00,90276
2017-10-23T06:01:03.100768,ČSSD,ne,1.8,28.10. 10:00,90276
2017-10-23T06:01:03.100768,KSČM,ano,10,28.10. 10:00,90277
2017-10-23T06:01:03.100768,KSČM,ne,1.01,28.10. 10:00,90277
2017-10-23T06:01:03.100768,ODS,ano,3.09,28.10. 10:00,90278
2017-10-23T06:01:03.100768,ODS,ne,1.27,28.10. 10:00,90278
2017-10-23T06:01:03.100768,TOP 09,ano,10,28.10. 10:00,90279
2017-10-23T06:01:03.100768,TOP 09,ne,1.01,28.10. 10:00,90279
2017-10-23T06:01:03.100768,KDU-ČSL,ano,1.8,28.10. 10:00,90280
2017-10-23T06:01:03.100768,KDU-ČSL,ne,1.8,28.10. 10:00,90280
2017-10-23T06:01:03.100768,SPD,ano,2.52,28.10. 10:00,90281
2017-10-23T06:01:03.100768,SPD,ne,1.4,28.10. 10:00,90281
2017-10-23T06:01:03.100768,Piráti,ano,5,28.10. 10:00,90282
2017-10-23T06:01:03.100768,Piráti,ne,1.1,28.10. 10:00,90282
2017-10-23T06:01:03.100768,STAN,ano,6,28.10. 10:00,90283
2017-10-23T06:01:03.100768,STAN,ne,1.06,28.10. 10:00,90283
