date,title,result,odds,date_bet,identifier
2018-06-13T18:01:03.149623,Krajniak M.,Vítěz,8,31.7. 23:50,90094
2018-06-13T18:01:03.149623,Zábojník J.,Vítěz,60,31.7. 23:50,90101
2018-06-13T18:01:03.149623,Fegyveres O.,Vítěz,80,31.7. 23:50,90188
2018-06-14T06:01:03.829831,Krajniak M.,Vítěz,8,31.7. 23:50,90094
2018-06-14T06:01:03.829831,Zábojník J.,Vítěz,60,31.7. 23:50,90101
2018-06-14T06:01:03.829831,Fegyveres O.,Vítěz,80,31.7. 23:50,90188
2018-06-14T18:01:03.686595,Krajniak M.,Vítěz,8,31.7. 23:50,90094
2018-06-14T18:01:03.686595,Zábojník J.,Vítěz,60,31.7. 23:50,90101
2018-06-14T18:01:03.686595,Fegyveres O.,Vítěz,80,31.7. 23:50,90188
2018-06-14T18:01:03.686595,Švec R.,Vítěz,80,31.7. 23:50,90218
2018-06-15T06:01:03.977417,Krajniak M.,Vítěz,8,31.7. 23:50,90094
2018-06-15T06:01:03.977417,Zábojník J.,Vítěz,60,31.7. 23:50,90101
2018-06-15T06:01:03.977417,Fegyveres O.,Vítěz,80,31.7. 23:50,90188
2018-06-15T06:01:03.977417,Švec R.,Vítěz,80,31.7. 23:50,90218
2018-06-15T18:01:02.667218,Krajniak M.,Vítěz,8,31.7. 23:50,90094
2018-06-15T18:01:02.667218,Zábojník J.,Vítěz,60,31.7. 23:50,90101
2018-06-15T18:01:02.667218,Fegyveres O.,Vítěz,80,31.7. 23:50,90188
2018-06-15T18:01:02.667218,Švec R.,Vítěz,80,31.7. 23:50,90218
2018-06-16T06:01:03.608250,Krajniak M.,Vítěz,8,31.7. 23:50,90094
2018-06-16T06:01:03.608250,Zábojník J.,Vítěz,60,31.7. 23:50,90101
2018-06-16T06:01:03.608250,Fegyveres O.,Vítěz,80,31.7. 23:50,90188
2018-06-16T06:01:03.608250,Švec R.,Vítěz,80,31.7. 23:50,90218
2018-06-16T18:01:03.516304,Krajniak M.,Vítěz,8,31.7. 23:50,90094
2018-06-16T18:01:03.516304,Zábojník J.,Vítěz,60,31.7. 23:50,90101
2018-06-16T18:01:03.516304,Fegyveres O.,Vítěz,80,31.7. 23:50,90188
2018-06-16T18:01:03.516304,Švec R.,Vítěz,80,31.7. 23:50,90218
2018-06-17T06:01:03.499759,Krajniak M.,Vítěz,8,31.7. 23:50,90094
2018-06-17T06:01:03.499759,Zábojník J.,Vítěz,60,31.7. 23:50,90101
2018-06-17T06:01:03.499759,Fegyveres O.,Vítěz,80,31.7. 23:50,90188
2018-06-17T06:01:03.499759,Švec R.,Vítěz,80,31.7. 23:50,90218
2018-06-17T18:01:03.489781,Krajniak M.,Vítěz,8,31.7. 23:50,90094
2018-06-17T18:01:03.489781,Zábojník J.,Vítěz,60,31.7. 23:50,90101
2018-06-17T18:01:03.489781,Fegyveres O.,Vítěz,80,31.7. 23:50,90188
2018-06-17T18:01:03.489781,Švec R.,Vítěz,80,31.7. 23:50,90218
2018-06-22T18:01:03.658825,Krajniak M.,Vítěz,8,31.7. 23:50,90094
2018-06-22T18:01:03.658825,Zábojník J.,Vítěz,70,31.7. 23:50,90101
2018-06-22T18:01:03.658825,Fegyveres O.,Vítěz,80,31.7. 23:50,90188
2018-06-22T18:01:03.658825,Švec R.,Vítěz,80,31.7. 23:50,90218
2018-06-22T18:01:03.658825,Čaučík M.,Vítěz,50,31.7. 23:50,90244
2018-06-22T18:01:03.658825,Mistrík R.,Vítěz,3.1,31.7. 23:50,91531
2018-06-22T18:01:03.658825,Lajčák M.,Vítěz,12,31.7. 23:50,91532
2018-06-22T18:01:03.658825,Remišová V.,Vítěz,15,31.7. 23:50,91533
2018-06-22T18:01:03.658825,Bugár B.,Vítěz,20,31.7. 23:50,91534
2018-06-22T18:01:03.658825,Čaputová Z.,Vítěz,5.5,31.7. 23:50,91536
2018-06-22T18:01:03.658825,Krčméry V.,Vítěz,20,31.7. 23:50,91538
2018-06-22T18:01:03.658825,Šefčovič M.,Vítěz,20,31.7. 23:50,91540
2018-06-22T18:01:03.658825,Radičová I.,Vítěz,20,31.7. 23:50,91543
2018-06-22T18:01:03.658825,Chmelár E.,Vítěz,20,31.7. 23:50,91545
2018-06-22T18:01:03.658825,Maďarič M.,Vítěz,30,31.7. 23:50,91546
2018-06-23T06:01:03.165424,Krajniak M.,Vítěz,8,31.7. 23:50,90094
2018-06-23T06:01:03.165424,Zábojník J.,Vítěz,70,31.7. 23:50,90101
2018-06-23T06:01:03.165424,Fegyveres O.,Vítěz,80,31.7. 23:50,90188
2018-06-23T06:01:03.165424,Švec R.,Vítěz,80,31.7. 23:50,90218
2018-06-23T06:01:03.165424,Čaučík M.,Vítěz,50,31.7. 23:50,90244
2018-06-23T06:01:03.165424,Mistrík R.,Vítěz,3.1,31.7. 23:50,91531
2018-06-23T06:01:03.165424,Lajčák M.,Vítěz,12,31.7. 23:50,91532
2018-06-23T06:01:03.165424,Remišová V.,Vítěz,15,31.7. 23:50,91533
2018-06-23T06:01:03.165424,Bugár B.,Vítěz,20,31.7. 23:50,91534
2018-06-23T06:01:03.165424,Harabin Š.,Vítěz,5,31.7. 23:50,91535
2018-06-23T06:01:03.165424,Čaputová Z.,Vítěz,5.5,31.7. 23:50,91536
2018-06-23T06:01:03.165424,Krčméry V.,Vítěz,20,31.7. 23:50,91538
2018-06-23T06:01:03.165424,Šefčovič M.,Vítěz,20,31.7. 23:50,91540
2018-06-23T06:01:03.165424,Radičová I.,Vítěz,20,31.7. 23:50,91543
2018-06-23T06:01:03.165424,Chmelár E.,Vítěz,20,31.7. 23:50,91545
2018-06-23T06:01:03.165424,Maďarič M.,Vítěz,30,31.7. 23:50,91546
2018-06-23T18:01:03.468573,Krajniak M.,Vítěz,8,31.7. 23:50,90094
2018-06-23T18:01:03.468573,Zábojník J.,Vítěz,70,31.7. 23:50,90101
2018-06-23T18:01:03.468573,Fegyveres O.,Vítěz,80,31.7. 23:50,90188
2018-06-23T18:01:03.468573,Švec R.,Vítěz,80,31.7. 23:50,90218
2018-06-23T18:01:03.468573,Čaučík M.,Vítěz,50,31.7. 23:50,90244
2018-06-23T18:01:03.468573,Mistrík R.,Vítěz,3.1,31.7. 23:50,91531
2018-06-23T18:01:03.468573,Lajčák M.,Vítěz,12,31.7. 23:50,91532
2018-06-23T18:01:03.468573,Remišová V.,Vítěz,15,31.7. 23:50,91533
2018-06-23T18:01:03.468573,Bugár B.,Vítěz,20,31.7. 23:50,91534
2018-06-23T18:01:03.468573,Harabin Š.,Vítěz,5,31.7. 23:50,91535
2018-06-23T18:01:03.468573,Čaputová Z.,Vítěz,5.5,31.7. 23:50,91536
2018-06-23T18:01:03.468573,Krčméry V.,Vítěz,20,31.7. 23:50,91538
2018-06-23T18:01:03.468573,Šefčovič M.,Vítěz,20,31.7. 23:50,91540
2018-06-23T18:01:03.468573,Radičová I.,Vítěz,20,31.7. 23:50,91543
2018-06-23T18:01:03.468573,Chmelár E.,Vítěz,20,31.7. 23:50,91545
2018-06-23T18:01:03.468573,Maďarič M.,Vítěz,30,31.7. 23:50,91546
2018-06-24T06:01:03.846090,Krajniak M.,Vítěz,8,31.7. 23:50,90094
2018-06-24T06:01:03.846090,Zábojník J.,Vítěz,70,31.7. 23:50,90101
2018-06-24T06:01:03.846090,Fegyveres O.,Vítěz,80,31.7. 23:50,90188
2018-06-24T06:01:03.846090,Švec R.,Vítěz,80,31.7. 23:50,90218
2018-06-24T06:01:03.846090,Čaučík M.,Vítěz,50,31.7. 23:50,90244
2018-06-24T06:01:03.846090,Mistrík R.,Vítěz,3.1,31.7. 23:50,91531
2018-06-24T06:01:03.846090,Lajčák M.,Vítěz,12,31.7. 23:50,91532
2018-06-24T06:01:03.846090,Remišová V.,Vítěz,15,31.7. 23:50,91533
2018-06-24T06:01:03.846090,Bugár B.,Vítěz,20,31.7. 23:50,91534
2018-06-24T06:01:03.846090,Harabin Š.,Vítěz,5,31.7. 23:50,91535
2018-06-24T06:01:03.846090,Čaputová Z.,Vítěz,5.5,31.7. 23:50,91536
2018-06-24T06:01:03.846090,Krčméry V.,Vítěz,20,31.7. 23:50,91538
2018-06-24T06:01:03.846090,Šefčovič M.,Vítěz,20,31.7. 23:50,91540
2018-06-24T06:01:03.846090,Radičová I.,Vítěz,20,31.7. 23:50,91543
2018-06-24T06:01:03.846090,Chmelár E.,Vítěz,20,31.7. 23:50,91545
2018-06-24T06:01:03.846090,Maďarič M.,Vítěz,30,31.7. 23:50,91546
2018-06-24T18:01:03.899946,Krajniak M.,Vítěz,8,31.7. 23:50,90094
2018-06-24T18:01:03.899946,Zábojník J.,Vítěz,70,31.7. 23:50,90101
2018-06-24T18:01:03.899946,Fegyveres O.,Vítěz,80,31.7. 23:50,90188
2018-06-24T18:01:03.899946,Švec R.,Vítěz,80,31.7. 23:50,90218
2018-06-24T18:01:03.899946,Čaučík M.,Vítěz,50,31.7. 23:50,90244
2018-06-24T18:01:03.899946,Mistrík R.,Vítěz,3.1,31.7. 23:50,91531
2018-06-24T18:01:03.899946,Lajčák M.,Vítěz,12,31.7. 23:50,91532
2018-06-24T18:01:03.899946,Remišová V.,Vítěz,15,31.7. 23:50,91533
2018-06-24T18:01:03.899946,Bugár B.,Vítěz,20,31.7. 23:50,91534
2018-06-24T18:01:03.899946,Harabin Š.,Vítěz,5,31.7. 23:50,91535
2018-06-24T18:01:03.899946,Čaputová Z.,Vítěz,5.5,31.7. 23:50,91536
2018-06-24T18:01:03.899946,Krčméry V.,Vítěz,20,31.7. 23:50,91538
2018-06-24T18:01:03.899946,Šefčovič M.,Vítěz,20,31.7. 23:50,91540
2018-06-24T18:01:03.899946,Radičová I.,Vítěz,20,31.7. 23:50,91543
2018-06-24T18:01:03.899946,Chmelár E.,Vítěz,20,31.7. 23:50,91545
2018-06-24T18:01:03.899946,Maďarič M.,Vítěz,30,31.7. 23:50,91546
2018-06-25T06:01:03.503037,Krajniak M.,Vítěz,8,31.7. 23:50,90094
2018-06-25T06:01:03.503037,Zábojník J.,Vítěz,70,31.7. 23:50,90101
2018-06-25T06:01:03.503037,Fegyveres O.,Vítěz,80,31.7. 23:50,90188
2018-06-25T06:01:03.503037,Švec R.,Vítěz,80,31.7. 23:50,90218
2018-06-25T06:01:03.503037,Čaučík M.,Vítěz,50,31.7. 23:50,90244
2018-06-25T06:01:03.503037,Mistrík R.,Vítěz,3.1,31.7. 23:50,91531
2018-06-25T06:01:03.503037,Lajčák M.,Vítěz,12,31.7. 23:50,91532
2018-06-25T06:01:03.503037,Remišová V.,Vítěz,15,31.7. 23:50,91533
2018-06-25T06:01:03.503037,Bugár B.,Vítěz,20,31.7. 23:50,91534
2018-06-25T06:01:03.503037,Harabin Š.,Vítěz,5,31.7. 23:50,91535
2018-06-25T06:01:03.503037,Čaputová Z.,Vítěz,5.5,31.7. 23:50,91536
2018-06-25T06:01:03.503037,Krčméry V.,Vítěz,20,31.7. 23:50,91538
2018-06-25T06:01:03.503037,Šefčovič M.,Vítěz,20,31.7. 23:50,91540
2018-06-25T06:01:03.503037,Radičová I.,Vítěz,20,31.7. 23:50,91543
2018-06-25T06:01:03.503037,Chmelár E.,Vítěz,20,31.7. 23:50,91545
2018-06-25T06:01:03.503037,Maďarič M.,Vítěz,30,31.7. 23:50,91546
